bin/fm-routing-decision-lib.sh	991	refusal-call	*brief.md*) fm_routing_refuse "NOT_VERIFIABLE(BRIEF)" "$snapshot_error" ;;
bin/fm-routing-decision-lib.sh	992	refusal-call	*crew-dispatch.json*) fm_routing_refuse "NOT_VERIFIABLE(CONFIG)" "$snapshot_error" ;;
bin/fm-routing-decision-lib.sh	993	refusal-call	*quota-snapshot.json*) fm_routing_refuse "NOT_VERIFIABLE(QUOTA)" "$snapshot_error" ;;
bin/fm-routing-decision-lib.sh	994	refusal-call	*) fm_routing_refuse "NOT_VERIFIABLE(SNAPSHOT)" "$snapshot_error" ;;
bin/fm-routing-decision-lib.sh	996	failure-return	return 1
bin/fm-routing-decision-lib.sh	1022	failure-return	"${10:-}" "${11:-}" committed || return 1
bin/fm-routing-decision-lib.sh	1028	refusal-call	fm_routing_refuse "PERSISTENCE_REFUSED" "receipt generation already authorizes the current agent"
bin/fm-routing-decision-lib.sh	1029	failure-return	return 1
bin/fm-routing-decision-lib.sh	1035	refusal-call	fm_routing_refuse "PERSISTENCE_REFUSED" "$result"
bin/fm-routing-decision-lib.sh	1036	failure-return	return 1
bin/fm-routing-decision-lib.sh	1039	refusal-call	fm_routing_refuse "PERSISTENCE_REFUSED" "committed generation verification returned an unexpected identity"
bin/fm-routing-decision-lib.sh	1040	failure-return	return 1
bin/fm-routing-decision-lib.sh	1051	failure-return	&& [ -n "$FM_ROUTING_BRIEF_FINAL" ] || return 1
bin/fm-routing-decision-lib.sh	1066	failure-return	fm_routing_decision_validate_and_prepare "$@" || return 1
bin/fm-routing-fs-boundary.pl	15	failure-call	chdir($_[0]) or fail("CHDIR:$!");
bin/fm-routing-fs-boundary.pl	23	failure-call	fail("OPEN_DIR:$path:$!");
bin/fm-routing-fs-boundary.pl	26	failure-call	@st && S_ISDIR($st[2]) or fail("OPEN_DIR:$path:not-directory");
bin/fm-routing-fs-boundary.pl	36	failure-call	fail("OPEN_DIR:$name:$!");
bin/fm-routing-fs-boundary.pl	39	failure-call	@st && S_ISDIR($st[2]) or fail("OPEN_DIR:$name:not-directory");
bin/fm-routing-fs-boundary.pl	49	failure-call	fail("OPEN_REGULAR:$name:$!");
bin/fm-routing-fs-boundary.pl	52	failure-call	@st && S_ISREG($st[2]) or fail("OPEN_REGULAR:$name:not-regular");
bin/fm-routing-fs-boundary.pl	58	failure-call	seek($fh, 0, 0) or fail("READ:seek:$!");
bin/fm-routing-fs-boundary.pl	62	failure-call	defined($count) or fail("READ:$!");
bin/fm-routing-fs-boundary.pl	77	failure-call	defined($count) && $count > 0 or fail("STAGING_RESIDUE:$name:WRITE:$!");
bin/fm-routing-fs-boundary.pl	80	failure-call	chmod($mode, $fh) or fail("STAGING_RESIDUE:$name:CHMOD:$!");
bin/fm-routing-fs-boundary.pl	91	failure-call	$target or fail("CREATE_SNAPSHOT:$target_name:$!");
bin/fm-routing-fs-boundary.pl	112	failure-call	($snapshot_st->[2] & 0777) == 0700 or fail("SNAPSHOT_CREATE:$name:mode");
bin/fm-routing-fs-boundary.pl	115	failure-call	$! == EEXIST or fail("SNAPSHOT_CREATE:$name:$!");
